11,-13,stpetersburg
"-7",15,pinellas
"-4",-20,pinellas
1,20,pinellas
6,-20,stpetersburg
10,-2,pinellas
"-2",-14,pinellas
3,-8,stpetersburg
11,-19,stpetersburg
5,-8,stpetersburg
8,0,pinellas
"-8",0,pinellas
"-11",-5,pinellas
12,-8,stpetersburg
"-4",-14,pinellas
2,21,pinellas
"-5",15,pinellas
0,10,pinellas
"-5",-12,pinellas
"-9",4,pinellas
"-5",17,pinellas
4,-15,stpetersburg
7,-4,stpetersburg
"-2",8,clearwater
9,-16,stpetersburg
"-5",20,pinellas
"-2",-13,pinellas
"-7",-10,pinellas
1,15,pinellas
"-2",-17,pinellas
"-2",20,pinellas
"-1",16,pinellas
11,-8,stpetersburg
8,-4,stpetersburg
9,0,pinellas
0,3,pinellas
"-4",-1,largo
"-8",15,pinellas
"-9",0,pinellas
"-7",2,pinellas
"-5",21,pinellas
3,-18,stpetersburg
"-4",-12,pinellas
9,1,pinellas
"-5",-20,pinellas
"-11",12,pinellas
"-8",3,pinellas
1,7,clearwater
9,-18,stpetersburg
7,0,stpetersburg
"-2",2,largo
0,5,clearwater
0,8,pinellas
3,7,pinellas
"-7",8,clearwater
9,2,pinellas
"-6",16,pinellas
10,-17,stpetersburg
5,19,pinellas
"-4",15,pinellas
4,14,pinellas
1,18,pinellas
4,-5,pinellas
"-11",9,pinellas
"-10",4,pinellas
"-10",5,pinellas
"-2",-15,pinellas
"-7",-4,pinellas
